dataset,graph_id,label,num_nodes_in_graph,cascade_size,num_valid_times,lifetime,mean_interarrival,median_interarrival,std_interarrival,burstiness,t25,t50,t75
gossipcop,1645,0,36,35,35,63182.0,1858.2941176470588,168.5,5027.660785327341,0.4602653825559138,1703.0,3489.0,19214.0
gossipcop,1646,0,160,159,159,1623272.0,10273.87341772152,283.5,83513.69632579219,0.7809118320089096,16661.0,26264.0,52407.0
gossipcop,1647,0,49,48,48,288594.0,6140.297872340426,411.0,23218.524139798832,0.5817067953338494,2030.0,7970.0,60914.0
gossipcop,1648,0,97,96,96,411245.0,4328.894736842105,66.0,23661.4617026233,0.690686701599947,1619.0,27725.0,29225.0
gossipcop,1649,0,50,49,49,10041667.0,209201.39583333334,85.0,882167.2107789369,0.6166255936521432,362.0,1704.0,21184.0
gossipcop,1650,0,178,177,177,12748507.0,72434.69886363637,166.5,144304.41558998558,0.3315955078414236,1886.0,5187.0,2674267.0
gossipcop,1651,0,59,58,58,69908.0,1226.4561403508771,32.0,3728.887431412553,0.5049965264408799,25529.0,27970.0,28174.0
gossipcop,1652,0,54,53,53,2476486.0,47624.730769230766,45.5,296175.5005391564,0.7229511417837785,6265.0,20403.0,20515.0
gossipcop,1653,0,100,99,99,333907.0,3407.214285714286,140.0,18194.80929133249,0.6845467487282423,8123.0,9800.0,110996.0
gossipcop,1654,0,63,62,62,218341.0,3579.3606557377047,39.0,19082.44416763511,0.6841063027737276,1523.0,28086.0,28260.0
gossipcop,1655,0,78,77,77,84608.0,1113.2631578947369,16.0,3878.462230427568,0.5539565696065267,454.0,1221.0,3877.0
gossipcop,1656,0,89,88,88,333482.0,3833.1264367816093,76.0,11013.878518419227,0.48364987438912616,2008.0,13659.0,27029.0
gossipcop,1657,0,46,45,45,213511.0,4852.522727272727,20.0,26766.44945507905,0.6930625891766856,5814.0,19829.0,19897.0
gossipcop,1658,0,76,75,75,3867577.0,52264.55405405405,36.0,306580.4353691964,0.7087067920995321,1193.0,13706.0,13860.0
gossipcop,1659,0,104,103,103,10107812.0,99096.19607843137,58.5,911638.1181223219,0.8039124729691354,1992.0,9393.0,23983.0
gossipcop,1660,0,66,65,65,419095.0,6548.359375,74.5,38528.75270389277,0.7094596759641907,12767.0,22999.0,23458.0
gossipcop,1661,0,76,75,75,15051498.0,203398.62162162163,958.5,1643129.225766089,0.7796961232841733,4411.0,38420.0,97286.0
gossipcop,1662,0,54,53,53,3976163.0,76464.67307692308,54.5,500123.6813252268,0.7347685831906633,14719.0,14894.0,18323.0
gossipcop,1663,0,116,115,115,66967.0,587.4298245614035,14.0,3199.5318735695832,0.6897619403695986,622.0,1455.0,1954.0
gossipcop,1664,0,60,59,59,399882.0,6894.517241379311,35.5,29717.21404787037,0.6233711436965697,3778.0,18162.0,18276.0
gossipcop,1665,0,137,136,136,360131.0,2667.637037037037,351.0,10337.732571512466,0.5897637487698344,36104.0,44710.0,66677.0
gossipcop,1666,0,100,99,99,723111.0,7378.683673469388,442.0,47910.00180836448,0.7330852195466362,13157.0,25565.0,43080.0
gossipcop,1667,0,111,110,110,164499.0,1509.165137614679,109.0,6806.470928817639,0.6370295367526442,2224.0,16279.0,18444.0
gossipcop,1668,0,50,49,49,216785.0,4516.354166666667,24.5,21354.12248303356,0.6508487858325563,1439.0,6117.0,6211.0
gossipcop,1669,0,92,91,91,243328.0,2703.6444444444446,53.5,10758.741026420343,0.5983409552050556,1689.0,10255.0,25720.0
gossipcop,1670,0,85,84,84,92848.0,1118.6506024096386,57.0,4650.06222379338,0.612166306033321,960.0,2208.0,7265.0
gossipcop,1671,0,72,71,71,244723.0,3496.042857142857,199.5,11591.456650032895,0.5365643120014544,7727.0,12717.0,70147.0
gossipcop,1672,0,115,114,114,2590827.0,22927.672566371682,39.0,211659.08649697396,0.8045271382074851,22093.0,22878.0,26805.0
gossipcop,1673,0,58,57,57,11244727.0,200798.69642857142,268.0,1393522.3348638734,0.7481075737101796,4239.0,29266.0,33850.0
gossipcop,1674,0,44,43,43,70546.0,1679.6666666666667,200.0,3515.627524196625,0.3533891999338117,1022.0,2821.0,12784.0
gossipcop,1675,0,31,30,30,75300.0,2596.551724137931,840.0,3852.121373335843,0.19470201547195393,1468.0,4807.0,28572.0
gossipcop,1676,0,37,36,36,88285.0,2522.4285714285716,849.0,3242.0998952241193,0.12484478617093929,882.0,7661.0,54318.0
gossipcop,1677,0,36,35,35,4249567.0,124987.26470588235,301.0,701618.6225291239,0.6975892220560772,1430.0,3806.0,22977.0
gossipcop,1678,0,16,15,15,1613121.0,115222.92857142857,881.0,260572.20919201875,0.3867779702676291,43039.0,236672.0,1613119.0
gossipcop,1679,0,30,29,29,28890.0,1031.7857142857142,585.0,1319.9373187807835,0.12252786592787579,1152.0,5920.0,10589.0
gossipcop,1680,0,67,66,66,565553.0,8700.815384615385,31.0,46792.60533851387,0.686419929741727,2685.0,6707.0,6901.0
gossipcop,1681,0,71,70,70,252122.0,3653.942028985507,222.0,15842.745580639463,0.6251730445553575,10292.0,14471.0,21554.0
gossipcop,1682,0,31,30,30,54975.0,1895.6896551724137,257.0,4918.160990083158,0.44357757342616044,789.0,2753.0,6914.0
gossipcop,1683,0,129,128,128,1291482.0,10169.149606299212,291.0,57204.59697486171,0.6981272343508735,5825.0,36075.0,67979.0
gossipcop,1684,0,151,150,150,11214743.0,75266.73154362416,231.0,786296.1916783827,0.8252786197851981,6076.0,15557.0,33186.0
gossipcop,1685,0,118,117,117,124758.0,1075.5,4.5,4381.1045637231555,0.605798812268645,5717.0,10677.0,10790.0
gossipcop,1686,0,73,72,72,3398786.0,47870.22535211268,76.0,388192.4639402542,0.7804433787729217,3013.0,14059.0,14239.0
gossipcop,1687,0,65,64,64,30585.0,485.4761904761905,44.0,2157.88411105293,0.6326825441122392,1098.0,1914.0,4758.0
gossipcop,1688,0,78,77,77,212873.0,2800.9605263157896,121.5,16048.27218232279,0.7028037618706768,6500.0,12251.0,27039.0
gossipcop,1689,0,78,77,77,550365.0,7241.644736842105,31.0,48771.03337392627,0.7414283701085912,540.0,1152.0,15085.0
gossipcop,1690,0,64,63,63,692121.0,11163.241935483871,52.0,54413.8541723804,0.6595383876979838,4406.0,5570.0,6668.0
gossipcop,1691,0,52,51,51,247198.0,4943.96,49.0,29810.108742478616,0.7154888518732093,9120.0,11532.0,11714.0
gossipcop,1692,0,3,2,2,25298.0,25298.0,25298.0,0.0,-1.0,0.0,0.0,25298.0
gossipcop,1693,0,70,69,69,108313.0,1592.8382352941176,28.5,6443.682682903452,0.6036000524337938,2842.0,28702.0,28893.0
gossipcop,1694,0,109,108,108,758055.0,7084.626168224299,140.0,38281.184619099215,0.687666723231851,12665.0,47293.0,52117.0
gossipcop,1695,0,60,59,59,471968.0,8137.379310344828,43.5,50959.7883290912,0.7246101755673757,8302.0,8516.0,21706.0
gossipcop,1696,0,80,79,79,2988627.0,38315.730769230766,302.0,308726.78044284886,0.7791871051450766,1771.0,25353.0,52002.0
gossipcop,1697,0,33,32,32,126452.0,4079.0967741935483,1229.0,7764.186210206693,0.31115438522131733,3629.0,23397.0,46787.0
gossipcop,1698,0,51,50,50,68986.0,1407.8775510204082,37.0,4054.483729346667,0.48451686779465547,658.0,1543.0,2659.0
gossipcop,1699,0,87,86,86,1142732.0,13443.905882352941,95.0,87673.49323975708,0.7340931234570622,7881.0,15259.0,70624.0
gossipcop,1700,0,66,65,65,2653189.0,41456.078125,91.0,316129.2502343931,0.7681332267450619,6725.0,6861.0,13000.0
gossipcop,1701,0,62,61,61,358536.0,5975.6,87.0,36488.78081374238,0.7185594191889798,6375.0,23107.0,23281.0
gossipcop,1702,0,107,106,106,12108663.0,115320.6,501.0,1152469.593107226,0.8180762075192255,11359.0,13450.0,38970.0
gossipcop,1703,0,5,4,4,298934.0,99644.66666666667,32608.0,116709.78013669443,0.07887572325027271,0.0,2544.0,266326.0
gossipcop,1704,0,27,26,26,5337242.0,213489.68,159.0,1039421.1920548367,0.6592101086171177,715.0,1141.0,7018.0
gossipcop,1705,0,74,73,73,257135.0,3571.3194444444443,81.5,11591.36151027325,0.5289329828794862,14043.0,14220.0,39263.0
gossipcop,1706,0,93,92,92,9975100.0,109616.48351648351,209.0,1022254.1432425382,0.8063091648020632,12651.0,26182.0,32872.0
gossipcop,1707,0,98,97,97,2579972.0,26874.708333333332,131.0,192688.6884978979,0.755198646758132,9711.0,10479.0,26725.0
gossipcop,1708,0,104,103,103,182036.0,1784.6666666666667,29.0,5861.700508357042,0.5331988051800212,766.0,1916.0,5761.0
gossipcop,1709,0,111,110,110,3742973.0,34339.20183486238,1238.0,71143.16677919326,0.34891105905093134,10046.0,32643.0,1321367.0
gossipcop,1710,0,36,35,35,77109.0,2267.9117647058824,98.0,7249.10714732449,0.5233987059037916,438.0,1279.0,6471.0
gossipcop,1711,0,49,48,48,5163956.0,109871.40425531915,16.0,677815.8178033403,0.7210278364852363,531.0,1403.0,2942.0
gossipcop,1712,0,27,26,26,5001989.0,200079.56,633.0,842362.3881959156,0.6161329456354585,880.0,6267.0,16319.0
gossipcop,1713,0,51,50,50,111607.0,2277.6938775510203,26.0,6971.350380721001,0.5074747586997586,3089.0,4272.0,4488.0
gossipcop,1714,0,16,15,15,75580.0,5398.571428571428,801.0,14665.281165851182,0.46186093591296284,267.0,4603.0,8138.0
gossipcop,1715,0,67,66,66,79668.0,1225.6615384615384,52.0,4254.087121732457,0.5526577533144934,2109.0,16809.0,16981.0
gossipcop,1716,0,64,63,63,408393.0,6586.9838709677415,37.0,44116.74366565409,0.7401775297009414,1557.0,5312.0,5453.0
gossipcop,1717,0,16,15,15,170489.0,12177.785714285714,492.5,30132.71125532747,0.4243610174074943,390.0,1948.0,22348.0
gossipcop,1718,0,79,78,78,167624.0,2176.935064935065,39.0,9281.471807739405,0.6200283182251926,3484.0,17522.0,17704.0
gossipcop,1719,0,49,48,48,2427215.0,51642.87234042553,35.0,303845.99081663956,0.7094543447477383,19225.0,22445.0,22574.0
gossipcop,1720,0,107,106,106,6733527.0,64128.828571428574,140.0,618993.2295683655,0.8122478177734228,7621.0,18941.0,27051.0
gossipcop,1721,0,24,23,23,615045.0,27956.590909090908,167.5,84469.69436305064,0.502668066610605,81.0,1106.0,4008.0
gossipcop,1722,0,63,62,62,349747.0,5733.55737704918,81.0,22937.908967202995,0.6000513326937953,15701.0,18243.0,19961.0
gossipcop,1723,0,120,119,119,447261.0,3790.3474576271187,123.5,19549.71527833638,0.675206746399463,8360.0,19635.0,28576.0
gossipcop,1724,0,47,46,46,139809.0,3106.866666666667,348.0,7051.0745362359885,0.3882881177184069,1229.0,20429.0,27010.0
gossipcop,1725,0,160,159,159,9774221.0,61862.1582278481,83.5,601617.4032629813,0.8135220379996493,1175.0,7003.0,40676.0
gossipcop,1726,0,25,24,24,3522808.0,153165.5652173913,1757.0,696808.8625218744,0.6395995921317867,1954.0,18205.0,29475.0
gossipcop,1727,0,143,142,142,3908354.0,27718.822695035462,51.0,311696.25929678214,0.8366671125374228,1470.0,5061.0,28782.0
gossipcop,1728,0,40,39,39,27804.0,731.6842105263158,78.5,2248.3483657923693,0.5089421395317865,816.0,1951.0,2963.0
gossipcop,1729,0,141,140,140,258059.0,1856.5395683453237,89.0,12801.1086723471,0.7466797486391825,2357.0,9777.0,32094.0
gossipcop,1730,0,64,63,63,3356784.0,54141.67741935484,51.0,295978.8299015589,0.6907254714461519,1642.0,17346.0,17540.0
gossipcop,1731,0,60,59,59,633734.0,10926.448275862069,34.0,37856.304872856184,0.5520364239159734,2675.0,10091.0,10267.0
gossipcop,1732,0,107,106,106,122964.0,1171.0857142857142,48.0,4571.135564062174,0.5921140417554056,3693.0,11718.0,16341.0
gossipcop,1733,0,107,106,106,252655.0,2406.2380952380954,96.0,13529.088774808302,0.6979995308711118,866.0,2156.0,66867.0
gossipcop,1734,0,26,25,25,8987912.0,374496.3333333333,1208.5,1748327.2303423511,0.6471714939089048,858.0,10281.0,16406.0
gossipcop,1735,0,33,32,32,225757.0,7282.4838709677415,977.0,23809.29029828072,0.5315491595091711,558.0,3137.0,14148.0
gossipcop,1736,0,107,106,106,1181056.0,11248.15238095238,53.0,88385.66433952219,0.7742101476949461,3009.0,21734.0,1004102.0
gossipcop,1737,0,120,119,119,1197280.0,10146.440677966102,94.0,41716.53482256662,0.6087212281963313,3003.0,12259.0,45550.0
gossipcop,1738,0,111,110,110,1666874.0,15292.422018348623,30.0,151538.32896120378,0.8166714238405253,1025.0,2366.0,4355.0
gossipcop,1739,0,168,167,167,213547.0,1286.4277108433735,304.5,6411.2328676572415,0.6657613835464932,8522.0,24574.0,58719.0
gossipcop,1740,0,58,57,57,195415.0,3489.5535714285716,29.5,20953.852711647465,0.7144789452814809,1339.0,8010.0,8152.0
gossipcop,1741,0,20,19,19,105239.0,5846.611111111111,326.0,9808.09265713715,0.2530537533428729,770.0,1699.0,21845.0
gossipcop,1742,0,111,110,110,309180.0,2836.5137614678897,11.0,17534.539175144382,0.721515253011796,4968.0,14499.0,14705.0
gossipcop,1743,0,64,63,63,14591575.0,235347.98387096773,491.0,1727107.5163828616,0.7601494822781691,1976.0,10957.0,70310.0
gossipcop,1744,0,3,2,2,860.0,860.0,860.0,0.0,-1.0,0.0,0.0,860.0
gossipcop,1745,0,31,30,30,75981.0,2620.0344827586205,85.0,5851.298744621654,0.3814351501861873,751.0,2731.0,23505.0
gossipcop,1746,0,71,70,70,3008529.0,43601.86956521739,58.0,295238.3273248778,0.7426405133428727,3940.0,8238.0,8469.0
gossipcop,1747,0,106,105,105,332839.0,3200.375,236.0,20305.244772541813,0.7276927789210195,5884.0,19117.0,31584.0
gossipcop,1748,0,71,70,70,9666951.0,140100.73913043478,13.0,875430.9514197233,0.72408396422462,358.0,1153.0,2309.0
gossipcop,1749,0,113,112,112,367495.0,3310.765765765766,51.0,25913.80709056692,0.773425891831411,14225.0,22508.0,32953.0
gossipcop,1750,0,79,78,78,1540851.0,20011.051948051947,25.0,153780.99161080507,0.7697126803014438,1449.0,6485.0,7151.0
gossipcop,1751,0,65,64,64,231428865.0,3673474.0476190476,51.0,18907077.630016223,0.6746338087693923,226905465.0,226906787.0,226914766.0
gossipcop,1752,0,62,61,61,425749.0,7095.816666666667,85.0,30588.678657575078,0.6234092241059119,10673.0,10862.0,21594.0
gossipcop,1753,0,75,74,74,357289.0,4894.369863013699,48.0,22820.985498816084,0.6468116826130013,3249.0,13271.0,13459.0
gossipcop,1754,0,36,35,35,92602.0,2723.5882352941176,76.5,11266.399592222277,0.6106375117872238,322.0,1727.0,9032.0
gossipcop,1755,0,101,100,100,202692.0,2047.3939393939395,60.0,13387.346368276489,0.7347031568290825,2171.0,12149.0,29602.0
gossipcop,1756,0,19,18,18,85717.0,5042.176470588235,308.0,9719.97356105878,0.31687776377033894,833.0,4193.0,83885.0
gossipcop,1757,0,74,73,73,3125603.0,43411.15277777778,78.0,285632.9853949946,0.736137814100893,2966.0,17921.0,18091.0
gossipcop,1758,0,25,24,24,28020.0,1218.2608695652175,247.0,1938.6992774715754,0.22820636762949975,604.0,2633.0,7783.0
gossipcop,1759,0,92,91,91,354726.0,3941.4,366.5,21009.42924117645,0.6840666126242014,8427.0,8670.0,32105.0
gossipcop,1760,0,40,39,39,27696.0,728.8421052631579,15.5,3318.146966434538,0.639810193528686,1896.0,5254.0,5365.0
gossipcop,1761,0,113,112,112,15659298.0,141074.75675675675,100.0,960479.0898552623,0.7438622593155085,3162.0,22804.0,32502.0
gossipcop,1762,0,45,44,44,351710.0,8179.302325581395,432.0,44199.9244056677,0.6876890769102676,2126.0,9844.0,38026.0
gossipcop,1763,0,31,30,30,121732.0,4197.6551724137935,377.0,12453.23122250181,0.4958039983150015,2052.0,3264.0,8250.0
gossipcop,1764,0,74,73,73,284139.0,3946.375,48.0,18318.526570294816,0.6455070787049749,1338.0,1567.0,8671.0
gossipcop,1765,0,55,54,54,4237795.0,79958.39622641509,44.0,405342.5888607715,0.6704791513577902,742.0,1819.0,3646.0
gossipcop,1766,0,136,135,135,25764135.0,192269.66417910447,2285.0,1223482.9815053937,0.7283852306189482,10357.0,155201.0,419904.0
gossipcop,1767,0,45,44,44,797128.0,18537.86046511628,19.0,108786.04325465552,0.7088078526728744,5711.0,7164.0,7321.0
gossipcop,1768,0,87,86,86,2528567.0,29747.84705882353,133.0,236663.7913169853,0.7766775712939368,5205.0,19424.0,105925.0
gossipcop,1769,0,13,12,12,70931.0,6448.272727272727,2252.0,10367.79811015302,0.2330821165522817,1126.0,28215.0,35475.0
gossipcop,1770,0,145,144,144,4122598.0,28829.356643356645,6155.0,81774.11812587413,0.4786898566521926,89433.0,1133202.0,2425736.0
gossipcop,1771,0,132,131,131,75025.0,577.1153846153846,71.5,1864.3252424840773,0.5272337338786544,1643.0,2980.0,28383.0
gossipcop,1772,0,27,26,26,186997.0,7479.88,578.0,18551.18063373865,0.42531116152021964,1142.0,3019.0,22552.0
gossipcop,1773,0,54,53,53,2353869.0,45266.71153846154,1406.0,182661.28145226117,0.6027981386182433,3895.0,22410.0,72969.0
gossipcop,1774,0,11,10,10,99478.0,11053.111111111111,5264.0,10886.124373556606,-0.007611328921247255,33598.0,64307.0,93077.0
gossipcop,1775,0,127,126,126,4799803.0,38398.424,12.0,371216.20873840654,0.8125143931343757,8009.0,8193.0,23781.0
gossipcop,1776,0,53,52,52,161958.0,3175.6470588235293,112.0,11328.404229424214,0.5621020643526441,1146.0,2247.0,5449.0
gossipcop,1777,0,73,72,72,662579.0,9332.098591549297,139.0,52853.93376039314,0.6998651228065428,1713.0,8619.0,53570.0
gossipcop,1778,0,51,50,50,2210435.0,45110.91836734694,220.0,210284.0357597835,0.6467360248245809,648.0,2846.0,12560.0
gossipcop,1779,0,69,68,68,87410.0,1304.6268656716418,12.0,4080.872828191936,0.5155038752826676,1865.0,2825.0,3217.0
gossipcop,1780,0,97,96,96,4201336.0,44224.58947368421,64.0,407596.1803799776,0.804238351025749,3389.0,8639.0,25341.0
gossipcop,1781,0,48,47,47,5598226.0,121700.56521739131,8.0,807855.6483928584,0.7381534038813521,416.0,1680.0,3295.0
gossipcop,1782,0,70,69,69,3627248.0,53341.882352941175,202.5,309933.61936908594,0.7063282159127947,4276.0,4519.0,19695.0
gossipcop,1783,0,38,37,37,57092.0,1585.888888888889,223.5,3059.661190191723,0.3172438734304861,16497.0,17903.0,25890.0
gossipcop,1784,0,82,81,81,333736.0,4171.7,23.5,17845.67093821356,0.6210537568988713,1827.0,12061.0,15296.0
gossipcop,1785,0,95,94,94,9874262.0,106174.86021505376,57.0,384750.27260187484,0.5674498895347957,863.0,2866.0,18657.0
gossipcop,1786,0,119,118,118,426109.0,3641.957264957265,12.0,19105.943407586557,0.6797983851447864,2996.0,17342.0,17510.0
gossipcop,1787,0,71,70,70,2537359.0,36773.31884057971,251.0,288301.2644086191,0.7737545736549346,2321.0,19630.0,31175.0
gossipcop,1788,0,42,41,41,170097.0,4252.425,343.0,12346.237424591145,0.4876183524643559,2535.0,16677.0,45234.0
gossipcop,1789,0,47,46,46,307582.0,6835.155555555555,613.0,33173.337786009586,0.6583147734556424,3824.0,14538.0,26537.0
gossipcop,1790,0,23,22,22,82911.0,3948.1428571428573,824.0,6917.563845098967,0.2732837420821837,3766.0,8532.0,26415.0
gossipcop,1791,0,87,86,86,367077.0,4318.552941176471,51.0,29082.554252054066,0.7414125875413065,3434.0,11873.0,12111.0
gossipcop,1792,0,142,141,141,308232.0,2201.657142857143,60.5,10689.140241232439,0.6584141264101273,16779.0,42221.0,44064.0
gossipcop,1793,0,128,127,127,144444.0,1146.3809523809523,106.5,4309.446143209646,0.5797590604337671,5485.0,14948.0,32157.0
gossipcop,1794,0,67,66,66,65434.0,1006.6769230769231,73.0,3074.445416444765,0.5066666277909685,5377.0,5592.0,17609.0
gossipcop,1795,0,56,55,55,65746.0,1217.5185185185185,49.0,3401.3395604103716,0.47280540007375155,6355.0,24423.0,24548.0
gossipcop,1796,0,54,53,53,138529.0,2664.019230769231,146.0,10161.417281693883,0.5845725440720133,892.0,1830.0,26507.0
gossipcop,1797,0,32,31,31,447350.0,14911.666666666666,247.5,60784.77191881386,0.6060140491331675,702.0,2296.0,15812.0
gossipcop,1798,0,9,8,8,42106.0,6015.142857142857,2595.0,6796.869876821902,0.061015160998605614,2321.0,16872.0,39484.0
gossipcop,1799,0,57,56,56,157488.0,2863.418181818182,180.0,6350.412174714357,0.37845215919608527,1895.0,4514.0,33335.0
gossipcop,1800,0,21,20,20,304148.0,16007.78947368421,249.0,52056.8066135235,0.5296294874599933,331.0,1087.0,4322.0
gossipcop,1801,0,76,75,75,201862.0,2727.864864864865,56.0,7494.5759527453065,0.46629872189319416,4016.0,4244.0,30353.0
gossipcop,1802,0,24,23,23,276717.0,12578.045454545454,928.0,51018.09660349344,0.6044399849580019,597.0,5231.0,13004.0
gossipcop,1803,0,101,100,100,10815536.0,109247.83838383839,74.0,1059039.0543087665,0.8129777213676517,3553.0,13710.0,29073.0
gossipcop,1804,0,22,21,21,92992.0,4649.6,428.0,12528.70348599567,0.45866598482318,437.0,3443.0,9494.0
gossipcop,1805,0,34,33,33,94582.0,2955.6875,631.0,8196.54028553168,0.46993774574178715,982.0,3897.0,11103.0
gossipcop,1806,0,34,33,33,691122.0,21597.5625,131.0,72464.69906915777,0.540781560219648,1280.0,2226.0,3287.0
gossipcop,1807,0,87,86,86,3470615.0,40830.76470588235,114.0,227345.77119194955,0.6954933840935451,7927.0,19149.0,19398.0
gossipcop,1808,0,146,145,145,6137018.0,42618.180555555555,256.5,496778.4012016639,0.8419783068824198,5996060.0,6004617.0,6025099.0
gossipcop,1809,0,70,69,69,2826007.0,41558.92647058824,87.5,298096.2648646316,0.7552875531964296,2998.0,7601.0,7764.0
gossipcop,1810,0,180,179,179,3202506.0,17991.606741573032,285.5,201379.83858870747,0.8359712977731876,18181.0,92579.0,109754.0
gossipcop,1811,0,154,153,153,29991293.0,197311.13815789475,105.0,2020018.1235061588,0.8220281114138029,1954.0,10290.0,72260.0
gossipcop,1812,0,56,55,55,70065.0,1297.5,376.5,2388.302448044077,0.29594707351256083,12967.0,19117.0,24258.0
gossipcop,1813,0,43,42,42,524667.0,12796.756097560976,12.0,78722.70540344807,0.7203489643037314,5603.0,8904.0,9003.0
gossipcop,1814,0,40,39,39,29806.0,784.3684210526316,7.0,2342.530406712193,0.4983090504317242,14041.0,16804.0,16918.0
